Id;Green_MS;Yellow_MS;Orange1_MS;Orange2_MS;Red_MS;Yellow_TE;Orange_TE;Cyan_TE;Dblue_TE;Black_TE;Green_RGB;Yellow_RGB;Orange1_RGB;Orange2_RGB;Red_RGB;Sicaklik_Ort;Sicaklik_Max;Sicaklik_Min;Nem_Ort;Nem_Max;Nem_Min;Yagis;Ruzgar_Ort;Ruzgar_Max;Gunluk_ET0;Ilaclama;Kullenme;Tarih
1591;13,57589245;42,0591131;26,82407758;11,59900251;4,347657258;9,654933955;16,66074248;27,57292237;26,7654803;19,08652537;8,242999406;20,35765532;26,35229854;26,25932381;14,24595783;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1592;13,70119504;34,95430683;25,15686068;12,02424084;5,472482514;10,18659982;16,6936011;27,18203565;26,26057702;19,24584185;8,081440767;20,72435966;25,27226384;23,13260802;17,61385225;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1593;15,97282104;37,78818568;25,30707263;13,45674149;3,032197763;9,42542133;16,871972;26,49223993;26,88285826;18,90184575;11,50977727;21,56413237;28,47686775;23,49452264;17,69711849;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1594;19,57333776;36,57888629;32,4836059;8,889083675;2,808776426;9,281164176;17,64111508;26,35670973;27,54164698;19,79424181;9,95795578;19,33907337;26,10370901;27,35596027;14,35833446;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1595;22,41037379;37,65998113;27,97217234;14,22319859;5,288359059;10,64622174;16,73469363;27,48241686;27,47525973;18,48881595;12,22893321;21,45786077;26,90751305;23,56059722;19,87982297;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1596;14,70815483;36,70833613;26,84284687;6,752303815;2,472237668;10,02651302;16,33510872;26,40312639;27,58860852;18,86317677;9,730490709;21,22167842;28,16362726;23,39545431;20,0670822;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1597;24,82435022;36,91447748;25,04909702;11,1166046;3,037133002;9,9144316;17,16559244;26,71878188;27,00786991;18,45410808;10,61177851;21,7608829;27,87215641;23,06772236;18,66176268;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1598;14,12333702;38,48665147;30,30987179;17,1839256;5,385780003;10,64526616;16,46756341;26,57629487;27,3520142;19,22552616;10,79102114;20,1498225;28,09595513;24,47668133;15,06035554;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1599;22,48648052;43,49939472;29,94586519;12,37403721;5,008898499;9,442283947;16,96264189;27,06838634;26,72205164;18,72843568;12,01608948;19,98395775;26,59446688;24,63394226;14,60893599;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1600;22,62879917;44,03634098;27,68918115;15,98110779;2,055404397;10,23887985;17,65176386;26,63805229;27,64855433;19,67904675;7,137021679;21,69508149;26,69328712;24,62492648;18,69640981;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1601;25,37330392;40,64476423;28,45079365;6,158829626;3,894625211;10,00480123;16,83034895;26,58498406;26,54344741;18,45959608;9,787708596;20,6952184;25,58465018;24,20202554;21,25884489;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1602;15,26706861;43,51622167;28,97737373;8,945855816;5,569938181;9,736571943;17,00635431;27,61540586;26,41530465;19,29341034;11,96873675;19,34397354;27,90994738;26,98184651;16,66008911;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1603;18,27946626;33,72383666;29,18314587;11,66193764;4,612057985;9,170231519;17,83882558;26,58486122;26,17654365;19,56636704;8,713374159;20,45356546;26,97999714;23,49128179;13,94357469;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1604;25,87680745;33,87330077;24,34311806;13,35373153;4,650928569;10,65180103;17,03324763;27,42601688;26,46348763;19,17845549;11,50347417;19,40481104;27,93778426;24,10620654;17,12654697;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1605;13,08428816;44,01559611;27,32154169;9,115278311;4,539453852;9,888741594;17,05163293;27,38181279;27,60487748;19,95883001;11,85628491;22,08541285;25,6183081;24,96025103;14,81902883;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1606;17,74078307;36,70576622;25,719465;16,81914771;4,453462424;9,382269656;17,68351588;26,21298019;26,70730931;18,89848586;11,43630902;20,12736705;24,58718958;25,89440896;19,98945513;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1607;19,42775894;35,98324304;27,10925462;14,51677966;3,681695051;10,65005259;17,79949258;27,14517991;27,31319317;19,0087732;11,5168224;21,00988656;24,85578323;27,65023906;16,90745725;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1608;23,40870728;36,04372372;29,59963285;9,605932068;5,211468066;10,5288316;16,38071001;26,65307959;26,58040797;19,80936948;7,021515472;20,91669766;24,86750529;24,24031516;16,51146732;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1609;23,36204019;37,25820605;27,99499209;16,92512677;2,771310892;10,43043256;16,351016;27,60213025;27,11159721;19,85692459;8,766327355;20,05534015;28,52312559;22,67911469;14,36785938;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1610;20,07022599;44,10209494;32,24470955;14,88884147;2,881848633;9,816317276;17,70517064;26,81377296;26,84045176;19,11084274;12,29675641;20,22693972;24,49334056;24,72713;20,90148961;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1611;21,67646996;35,04316088;29,35819311;6,922961191;1,86574984;10,27143632;17,74002063;26,69602571;27,57553293;18,91030007;12,23365973;21,44146994;27,70013995;27,09515065;21,41960558;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1612;23,44180965;42,34925753;29,32240217;10,05882896;3,256399676;10,35563701;17,82127348;26,25413228;26,51190773;18,78178464;10,14782565;21,95966312;27,88923439;27,18589813;15,90331626;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1613;25,72224933;35,41096956;24,45095119;12,77264466;3,769142315;9,559139121;17,75436519;27,1071239;26,85860389;19,42498702;9,509124828;18,81954772;26,58386398;27,17633236;16,37611867;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1614;15,46269577;43,74933815;23,61455128;11,94381084;4,857063436;10,38195731;17,07023629;26,29949647;26,82911415;19,40901647;8,365486602;20,6849202;25,0780982;24,32772946;15,76171552;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1615;12,99352847;43,08256106;26,63736438;7,377872647;3,561837764;9,555096959;16,68178055;26,68759811;27,48272243;19,73049662;9,206048707;21,9588751;24,85621129;24,36379876;18,6507231;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1616;21,96585796;38,51911968;27,4060728;7,003341735;5,275053986;9,45321991;16,35965717;27,31576625;26,43868788;18,76453588;7,723514544;20,41269413;25,60926698;26,82714142;19,61313621;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1617;19,69175472;44,05105295;28,49331008;10,00019912;2,173066548;9,609559734;16,46063337;27,5010222;27,23084569;19,52724409;11,33877458;18,66867583;28,10149293;25,32363419;15,40527004;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1618;19,82812713;33,50044673;23,5272221;13,12679467;2,823171297;10,65473166;16,7808214;27,21150218;26,32240049;19,79110087;12,15202033;18,90989973;27,32934356;23,45022464;20,43167818;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1619;15,44704816;41,19000875;27,65898891;7,859379423;4,498468165;9,526213449;17,75979529;27,30387769;26,87286481;19,65828812;7,229649308;21,19306888;26,39520078;22,73272354;18,29830026;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1620;12,62399316;36,97143575;28,88102147;12,45683399;3,977287566;10,26745484;17,13509223;27,30309801;27,52325689;18,67712332;9,404674471;22,40650172;25,19015438;24,48892111;14,77242894;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1621;22,47031046;33,80363177;26,01876916;9,775479398;3,975405049;10,38899607;16,35348379;27,44638701;26,28375048;18,96615378;9,103056822;22,24099183;25,12575254;23,65636551;17,61573608;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1622;18,27279075;41,94341414;25,77443449;15,11854642;3,143142033;10,23495782;17,62855056;27,35996229;27,7012127;19,18873166;7,777898783;19,69655031;26,44749903;23,52483537;19,81694778;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1623;12,59117837;43,50384756;25,24449628;15,84196194;2,748927676;9,916241173;16,33591831;26,07834326;26,81209212;19,67584767;11,19878661;19,27168982;26,41625134;26,76518385;19,72089213;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1624;24,52300764;35,76339263;24,44010626;9,967490245;3,46700583;9,207672629;17,49893791;26,81091757;27,01067711;19,72107806;8,269105442;21,61910974;27,25653992;23,90898206;18,17790192;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1625;17,37835953;37,86906848;26,76609887;13,56237294;4,503531336;10,32939607;17,25871769;27,20622034;27,37681717;19,59247902;7,692414376;19,47533751;27,14724026;23,6245681;14,14399283;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1626;11,50333452;36,75074691;26,11504345;15,7847626;4,80960736;9,4728614;17,55996266;27,30190603;26,73280153;19,39960928;9,281666734;21,02425997;25,00357555;26,68958493;15,30893748;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1627;15,35675635;34,41980126;24,76667729;8,063971395;3,302101886;9,694644725;17,5991589;27,55907668;26,62460576;19,19056299;9,666982771;20,8912682;26,73329561;23,97537471;21,39592679;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1628;22,49078721;36,25246406;26,29654863;14,426082;1,800460744;9,148684942;16,86895497;27,24385335;27,20536666;18,78571148;10,6185096;19,67437021;27,6221083;24,97805566;14,72210373;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1629;22,06265387;35,54998786;24,84247423;12,2705879;2,736324405;10,6905221;16,52320917;26,88624559;27,40625586;19,83669892;11,95387509;22,3244888;24,96666273;24,21326967;19,46025484;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1630;25,88163261;36,70963637;27,22715773;6,419010942;3,157602864;9,554460792;16,42231891;26,96538229;26,31144404;18,55608013;10,96115519;19,46135109;25,66211358;24,51132916;17,09585422;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1631;16,70060038;35,27515825;29,46221306;17,15543896;3,79422732;9,595354229;17,01264079;27,03181202;27,2875089;19,83831429;11,00940191;20,22528207;25,33795214;23,89969367;16,46065508;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1632;11,46116752;43,70248678;29,67537234;11,65430522;5,025991576;10,09913069;16,9441367;26,66400898;26,24053815;19,56761413;12,06971392;20,93034218;28,03462426;23,94129367;21,05760715;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1633;25,80518255;35,30690331;31,68638679;9,33447121;2,523628614;9,654214213;17,02882716;26,67651745;26,52921917;19,42761988;9,0569073;18,78001701;28,48841869;23,69935863;20,93450867;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1634;14,86310581;37,34462157;30,44750075;7,776190282;4,860937856;9,535501671;16,31033935;27,07966373;26,25178871;19,15548952;8,188711589;21,2032529;25,88207483;25,46705272;17,41383237;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1635;12,19143552;34,99072948;29,71174755;11,45190501;3,457095502;10,47594515;17,14025109;27,34699805;26,35579048;19,22529993;8,922281131;18,73330058;25,74540946;23,29408921;17,61878543;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1636;17,26531673;36,78487195;24,58108947;14,87536201;3,528504048;9,776206227;17,01537364;26,336901;26,23850001;19,78980239;8,337812093;21,35091882;27,76984536;27,44040762;16,85883617;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1637;21,85330596;35,53625498;28,72635876;7,910499515;2,68495278;9,368619695;16,68441337;27,18785994;26,41581276;19,55638157;11,26985533;21,78837562;27,8969783;23,86516459;13,67049741;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1638;25,40264222;35,69729364;32,19369274;17,34786738;2,988556406;10,21840597;17,2033635;27,01711922;26,15564326;19,87574559;12,24355912;22,50504083;24,94458772;25,79412555;21,40331267;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1639;13,99822246;38,55623985;31,00122405;13,8563625;2,286562387;9,134272082;17,73580597;27,61392955;26,3600731;19,04281393;9,839666652;22,58373116;26,20855633;23,97370302;17,65460898;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1640;13,45623088;36,50097641;26,24170812;7,358931638;2,378726771;9,554846752;17,31732947;27,14679175;26,68741747;19,58904249;11,15709929;22,17128683;28,25922306;23,42506364;20,91055649;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1641;22,15275018;39,89472872;29,45038524;17,47107086;2,391437276;9,518754601;17,86038795;26,29511974;27,39354548;18,97522547;12,15658656;20,67117076;24,38440404;23,72839637;13,67301358;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1642;13,25966957;33,9689145;28,52029905;11,16405429;5,605428953;10,16420933;17,83163574;26,83354918;26,44845235;18,90424772;12,17508216;21,91510772;25,56277456;23,46886011;21,23186911;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1643;16,50077617;42,07339039;26,36819864;7,585108828;5,176887098;9,456641884;17,57193584;26,66248157;27,71950874;18,66751676;7,972276028;20,41944309;26,30400165;26,0379864;17,80357822;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1644;24,65279935;43,6913829;27,28914824;6,206862816;5,452671256;10,26235231;17,84682523;26,35062228;26,70696305;18,60343162;9,347092901;18,97699285;27,42818728;24,71843328;16,71994256;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1645;19,79832569;35,05728367;26,36101492;10,63915238;2,863723057;10,09323657;16,78320969;26,44796774;26,54433229;18,47691954;8,341748215;19,91187953;28,30453927;23,86713764;13,71711101;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1646;17,33897409;38,50190318;25,20396817;12,73983732;2,493029334;9,92505151;17,85952412;27,36021921;26,83549331;19,04852665;11,98104637;21,64386874;28,4954159;24,29395263;15,77331755;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1647;25,64224224;35,24160223;31,76567194;9,768968942;2,561387576;10,31565372;16,84134503;26,63337269;26,76427151;19,83350066;7,273299167;20,9338294;27,33263755;23,12154113;19,08419481;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1648;26,00321869;33,41431172;25,99169834;12,14781395;5,628900803;9,252932495;17,68059279;27,08511455;26,73812428;19,81015662;12,43908014;19,09476184;28,02779738;23,25099829;14,00520333;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1649;23,28086919;39,2020256;28,71958443;14,17061973;2,35972386;9,676490442;17,44317197;26,64383858;27,22898881;18,78388991;11,58730007;22,21566735;24,95054378;26,83041813;16,14911831;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1650;15,66865344;34,23280328;29,55545203;10,43870248;3,787675094;9,775127472;16,5814672;27,45707462;27,07654764;18,44951452;8,557870103;21,86381064;27,27567539;24,43602794;14,43652266;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1651;23,11839895;39,71644179;29,72426927;15,75762383;2,736632008;9,819175671;17,67233779;26,6541741;27,40138238;18,69182416;12,09088156;21,191444;27,75498978;24,18967468;18,14274212;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1652;14,60516658;35,74897896;28,71153608;13,23318566;5,34008302;9,530081094;17,81471329;26,31498834;26,69410739;19,70255841;8,489651269;20,92574096;26,00805376;25,93156332;17,42379782;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1653;22,65473885;38,72550105;32,53602789;15,2221143;2,667012534;10,35982913;17,48725491;26,3483417;27,62716653;19,39558958;10,22304105;19,21514983;26,64336142;24,99844927;20,3090543;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1654;19,48205148;35,9990187;24,59744473;10,74196372;3,319298831;10,07682996;17,536274;27,13197811;27,29164371;19,02508255;11,24874854;20,81282682;26,34793872;25,51081657;13,68952846;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1655;11,71095678;38,35851024;27,47171851;11,37785796;1,678347392;9,23488057;17,07458529;27,32444059;27,65865111;19,57153766;8,50370714;19,49468628;28,02324219;27,55928001;13,63016307;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1656;26,14782483;37,83672194;31,3045354;7,737060501;3,64027652;9,618585997;16,82111864;27,58868856;26,46615346;19,15932294;9,950223599;22,61497544;26,84251943;27,55212535;18,3226028;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1657;18,19553503;38,1475909;27,69678525;9,932535662;2,429767337;10,28955797;17,83750448;26,39016783;26,40510917;18,95950122;8,906156755;19,32346602;24,61271089;22,76494902;20,44256783;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1658;13,89554298;37,57097841;30,69805621;8,755029755;3,490149558;10,24407874;17,25529248;26,13104322;26,87644746;19,25600335;11,99890772;19,19142581;27,51850412;22,72303214;18,29281768;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1659;14,69312614;43,10580123;32,53880783;10,2616338;3,301239306;9,67687051;16,60369001;26,83580064;27,06345303;19,20809927;9,404126181;19,84006628;27,56190426;27,3839381;20,83902655;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1660;18,33919008;39,0539217;29,64901219;7,658398781;1,822525111;10,3812508;17,34237677;27,55658146;27,31861897;19,65854709;9,297009726;22,22737171;26,75511998;23,486631;19,07115617;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1661;20,02260945;36,66778143;24,11419033;11,80194853;3,354376917;10,49750177;17,54225664;26,92984983;26,26121743;19,78852402;8,156600265;21,31294112;27,79668732;26,6617111;20,67589125;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1662;25,8312242;36,10556616;26,13880272;11,42020821;2,436638898;10,12325264;16,70365186;26,06311195;27,37779771;19,25585898;11,92229454;21,55293844;28,55466817;26,02641545;15,43668836;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1663;12,78822912;42,26618872;31,74757733;7,357562373;3,207573455;9,158777225;17,28996943;27,41271554;26,55226032;18,94106963;9,646223482;22,20610722;26,96130056;23,84215591;21,4690848;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1664;20,56965709;37,35956609;32,13686147;10,89988928;1,869856551;9,519955624;16,86933436;26,16171157;27,47049909;19,37846688;12,03205077;18,69099734;24,71724474;24,36742046;15,66777118;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1665;13,74116122;37,00765798;29,82300824;11,20155245;2,39977723;10,15336306;16,72576462;26,19094571;26,96492877;18,88013298;9,424112281;21,99710302;26,43720052;24,12056877;20,95961242;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1666;18,20715163;33,44623552;23,86763467;17,36053578;3,829189719;9,596238636;16,72474324;27,61325238;26,45684747;18,57817774;8,02797194;19,41196142;26,12058469;27,3549026;15,06689057;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1667;23,18513707;37,01188639;28,4401062;10,1069615;5,198255745;10,57230478;17,84626006;27,08317504;26,58054827;18,74585389;10,14450745;21,47665078;27,32973942;26,66997221;15,18375598;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1668;13,80696046;42,72628349;32,19620198;11,62746331;2,250695563;9,322142463;16,89336355;26,16462744;27,70400582;18,9160346;7,420087025;18,92317637;24,60318581;23,50407756;15,92999047;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1669;16,58403235;41,82169248;31,53648738;13,09630375;3,776589324;9,983996698;16,76152898;27,38837959;27,53261239;19,38344492;7,698953759;19,96524014;28,15192037;22,53656229;15,59884668;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1670;18,80843649;42,03230537;27,72087677;15,71001293;3,207604308;9,186492528;16,43987407;26,35844232;26,93067035;19,0294426;9,923984891;22,27838623;27,71192569;25,72287892;19,96585975;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1671;21,48306811;33,82196613;28,13340777;13,66940803;4,996359593;9,882108353;16,73943336;26,66602029;27,03764223;19,29300141;11,46606617;19,91280814;25,31485373;24,2607874;21,30720322;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1672;12,46307779;33,43811372;27,92510587;14,38543184;2,15928901;10,43799647;16,93153653;26,2701298;26,50956307;18,5935575;8,879289166;22,00698201;26,78650699;24,43910664;16,81992287;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1673;24,06212836;38,8643805;27,17058822;6,142796271;4,464040279;9,911382945;17,20239711;27,24310224;26,75958876;19,92282037;9,865756142;19,38814937;27,69682355;23,26231744;16,4527278;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
1674;25,29218903;41,36491155;29,96486769;15,46348542;3,741210982;10,32907136;17,54569853;26,06419489;27,47466159;19,378953;7,154052064;21,35682265;24,39228485;27,47384335;20,09526665;21,32;30,25;13,46;64,44;100;25,92;0;3,1;6,1;4,9;0;0;11.08.2022
